"NAME:","run_4_1.csv"
"EXPERIMENT TIME:","05/06/2023 12:15 "
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","165"

"Time [sec]","ACC X","ACC Y","ACC Z"
"46.58","-7.41","-1.33","-1.92"
"47.58","17.22","-12.47","20.01"
"49.0","0.24","-6.47","8.32"
"49.070007","7.45","-19.77","5.41"
"49.14","3.37","1.77","2.43"
"49.210007","-13.49","-17.06","8.04"
"49.28","16.44","-20.01","20.01"
"49.350006","1.77","-2.43","-9.14"
"49.420013","-7.34","7.85","1.77"
"49.490005","-7.73","2.28","-11.14"
"49.560013","-2.82","-0.75","-0.04"
"49.64","-18.44","-15.46","7.61"
"49.710007","2.39","-8.79","0.27"
"49.78","6.24","-12.67","-10.90"
"49.850006","-3.73","-4.31","-7.18"
"49.920013","-8.63","-12.04","4.67"
"49.990005","13.18","-20.01","-0.20"
"50.060013","-4.00","-13.42","-0.86"
"50.130005","-3.53","0.08","-5.06"
"50.200012","-9.49","-0.78","-5.84"
"50.28","0.08","4.39","-0.31"
"50.350006","-6.98","-0.78","6.08"
"50.420013","5.69","-20.01","-5.18"
"50.490005","-20.01","19.69","20.01"
"50.560013","10.94","-0.59","-3.26"
"50.630005","6.98","-13.42","-8.90"
"50.700012","15.02","-20.01","-12.28"
"50.770004","2.00","-15.30","-0.24"
"50.84001","-7.65","-10.71","2.67"
"50.910004","-10.51","-2.75","-1.33"
"50.98001","-1.10","1.37","-0.43"
"51.060013","-20.01","-3.06","14.32"
"51.130005","-20.01","-20.01","-18.55"
"51.200012","-6.24","-13.22","1.61"
"51.270004","17.97","-15.42","6.32"
"51.34001","-1.45","-3.14","0.12"
"51.410004","-15.02","-20.01","8.04"
"51.48001","-1.53","-20.01","-6.71"
"51.550003","-4.63","-8.00","-3.22"
"51.62001","-6.75","-0.86","-1.96"
"51.700012","-4.35","0.67","-0.94"
"51.770004","20.01","20.01","-20.01"
"51.84001","-20.01","-20.01","17.26"
"51.910004","-5.69","-20.01","-1.61"
"51.98001","20.01","-15.73","-16.83"
"52.050003","-11.69","0.86","15.77"
"52.12001","4.04","-9.18","-2.43"
"52.190002","17.77","-20.01","6.51"
"52.26001","2.75","-4.35","-8.67"
"52.33","-5.65","4.47","-6.35"
"52.40001","-16.83","-3.22","0.12"
"52.48001","0.39","-0.51","0.55"
"52.550003","-10.87","-20.01","13.81"
"52.62001","-5.69","0.67","-6.55"
"52.690002","14.24","17.61","9.69"
"52.76001","-4.90","10.83","-6.24"
"52.83","-4.75","-12.67","-4.79"
"52.90001","9.89","-20.01","1.73"
"52.97","2.75","-12.36","0.63"
"53.04001","-12.51","9.49","-7.30"
"53.11","-7.18","-3.26","-6.35"
"53.190002","-3.26","0.00","3.80"
"53.26001","-18.20","-20.01","20.01"
"53.33","1.92","-8.32","-1.33"
"53.40001","20.01","2.24","0.47"
"53.47","-4.47","-5.61","7.92"
"53.54001","2.04","-1.29","-4.67"
"53.61","18.32","-20.01","-12.47"
"53.680008","-1.02","-10.75","0.39"
"53.75","-2.04","7.57","-11.69"
"53.83","-8.32","0.86","0.00"
"53.90001","-15.10","2.51","-6.67"
"53.97","-13.69","-20.01","20.01"
"54.960007","-0.75","3.22","-6.59"
"55.03","5.53","-8.59","7.88"
"55.100006","20.01","-20.01","-20.01"
"55.170013","-0.94","13.42","-8.39"
"55.25","7.18","-0.39","4.04"
"55.320007","-4.47","0.20","-1.37"
"55.39","5.81","-16.20","-20.01"
"55.460007","4.00","-20.01","2.51"
"55.53","16.44","-6.51","-20.01"
"55.600006","8.39","-8.90","-3.77"
"55.670013","-5.88","-4.59","4.04"
"55.740005","12.51","-20.01","-0.31"
"55.810013","9.38","3.88","-20.01"
"55.880005","-2.71","3.45","-8.90"
"55.950012","-18.16","5.92","1.49"
"56.03","-1.37","-1.06","-2.24"
"56.100006","-5.92","-10.67","2.86"
"56.170013","6.32","-20.01","-7.45"
"56.240005","13.49","-0.90","0.04"
"56.310013","7.69","-4.86","-6.20"
"56.380005","-0.27","-1.29","5.18"
"56.450012","20.01","-20.01","-19.69"
"56.520004","0.98","-13.53","1.26"
"56.59001","3.88","-2.00","-10.12"
"56.670013","-13.06","-7.30","-0.51"
"56.740005","-0.67","6.32","-12.91"
"56.810013","-9.38","-20.01","2.75"
"56.880005","-1.33","-20.01","1.53"
