"NAME:","walk_2_3.csv"
"EXPERIMENT TIME:","05/06/2023 12:26 "
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","98"

"Time [sec]","ACC X","ACC Y","ACC Z"
"51.780003","0.24","8.87","-0.43"
"51.850002","-4.59","10.24","3.69"
"51.920002","4.86","15.65","-3.14"
"51.99","-0.27","16.51","5.02"
"52.06","3.77","12.43","-1.10"
"52.13","-7.92","13.02","5.02"
"52.210003","-0.35","12.55","-4.94"
"52.280003","-0.67","9.26","0.90"
"52.350002","-1.57","7.88","1.02"
"52.420002","-3.14","5.41","-1.77"
"52.49","1.88","5.77","-5.06"
"52.56","10.51","9.61","0.67"
"52.63","0.24","18.24","-5.53"
"52.7","3.02","2.43","-12.67"
"52.77","1.22","14.32","-3.69"
"52.850002","-3.88","9.06","5.92"
"52.920002","0.39","11.06","3.06"
"52.99","-0.16","9.06","-0.12"
"53.06","-1.92","10.28","1.84"
"53.13","-1.18","8.83","-2.67"
"53.2","1.84","13.69","3.37"
"53.27","0.43","14.83","1.61"
"53.34","4.67","17.26","-5.18"
"53.41","-4.00","10.55","7.30"
"53.48","-2.20","14.40","-4.90"
"53.56","-4.28","9.85","1.10"
"53.63","-1.29","7.61","2.79"
"53.7","-3.30","5.45","1.77"
"53.77","-1.22","3.96","-3.02"
"53.84","12.40","16.16","-1.53"
"53.91","4.63","6.51","-3.02"
"53.98","-6.08","-0.71","3.57"
"54.05","-0.94","7.30","-0.82"
"54.12","-3.37","11.61","2.94"
"54.19","0.20","9.65","0.47"
"54.27","-2.04","9.65","-0.71"
"54.34","-1.49","9.41","1.61"
"54.41","0.90","7.92","2.94"
"54.48","-2.16","11.02","1.22"
"54.55","0.75","12.36","-10.87"
"54.62","0.59","19.34","2.00"
"54.69","3.22","14.83","7.85"
"54.76","-3.30","14.08","-1.29"
"54.829998","-7.61","8.90","0.63"
"54.899998","-3.77","8.98","3.96"
"58.670002","-3.02","6.12","1.45"
"58.74","-4.79","4.20","-2.24"
"58.820004","-3.26","6.47","-2.16"
"58.890003","9.57","15.89","5.88"
"58.960003","-0.86","13.85","-3.02"
"59.030003","-1.22","11.45","-9.49"
"59.100002","-12.63","-2.47","2.28"
"59.170002","-5.77","14.55","5.18"
"59.24","0.00","11.02","-1.14"
"59.31","0.43","10.32","1.22"
"59.38","-3.88","8.75","3.57"
"59.45","-0.39","10.98","-1.92"
"59.530003","-1.29","11.02","0.20"
"59.600002","3.65","18.87","-0.16"
"59.670002","-0.94","15.65","5.81"
"59.74","-6.08","18.55","-3.69"
"59.81","1.57","12.75","-16.63"
"59.88","-2.28","6.63","2.94"
"59.95","-3.61","5.49","-0.16"
"60.02","-5.61","3.02","-2.75"
"60.09","20.01","20.01","-16.63"
"60.170002","0.12","9.73","-1.49"
"60.24","-6.59","18.28","-1.45"
"60.31","-8.12","0.71","-0.39"
"60.38","-5.14","15.02","4.35"
"60.45","3.06","12.83","-17.85"
"60.52","-2.28","8.94","5.84"
"60.59","-1.88","8.75","1.92"
"60.66","-0.98","10.79","-0.98"
"60.73","-0.55","11.26","-1.10"
"60.8","2.82","15.49","0.82"
