"NAME:","run_1_2.csv"
"EXPERIMENT TIME:","07/06/2023 21:38"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","150"

"Time [sec]","ACC X","ACC Y","ACC Z"
"188.51","20.01","0.31","-10.24"
"188.61","9.73","5.84","0.04"
"188.7","0.98","-4.35","2.75"
"188.79","11.53","0.82","1.73"
"188.88","11.1","1.33","2.86"
"188.97","10.83","-0.51","2.59"
"189.06","10.55","-0.55","3.92"
"189.15","9.96","0.43","5.02"
"189.24","10.67","-0.31","3.18"
"189.33","10.32","-0.39","3.57"
"189.43","9.69","-0.51","4.24"
"189.52","10.32","-0.47","5.02"
